datetime,wind_sensor_unit,vel_mag_WIMDA_19,vel_mag_WIMWV_3,temp_WIMDA_5,rh_WIMDA_9,vel_angle_WIMDA_13,vel_angle_WIMWV_1
2023-05-10T10:15:00Z,1,2.33488372093023,2.51765775757576,24.3162790697674,76.1511627906977,255.577082783024,266.118476641894
2023-05-10T10:20:00Z,1,2.48139534883721,2.50362746666667,24.3837209302326,74.1720930232558,257.702439383129,268.578232170641
2023-05-10T10:25:00Z,1,2.06153846153846,2.09721670666667,24.174358974359,72.3076923076923,258.894482916384,269.650364380784
2023-05-10T10:30:00Z,1,3.08837209302326,3.20014429411765,24.0372093023256,71.2395348837209,256.525332162671,267.596943033858
2023-05-10T10:35:00Z,1,4.02093023255814,3.90805958666667,23.7046511627907,69.8186046511628,258.142055842542,269.00164259685
2023-05-10T10:40:00Z,1,3.7974358974359,3.74000788,23.6051282051282,69.5410256410257,258.753377295265,269.708533686176
2023-05-10T10:45:00Z,1,4.04418604651163,3.986941,23.5302325581396,69.1581395348837,257.872284759292,268.625629422523
2023-05-10T10:50:00Z,1,3.62325581395349,3.73307406956522,23.646511627907,69.4,259.002671298413,271.25781626539
2023-05-10T10:55:00Z,1,2.75128205128205,2.76286689411765,23.8282051282051,69.5820512820513,261.179771633144,272.499233462221
2023-05-10T11:00:00Z,1,2.05116279069767,2.07320932,23.9139534883721,69.1488372093023,260.439218230389,271.877186927972
2023-05-10T11:05:00Z,1,1.27674418604651,1.31109728,24.2581395348837,69.4302325581395,264.054969606646,274.192621026061
2023-05-10T11:10:00Z,1,1.66153846153846,1.69123465,24.2512820512821,68.4333333333333,259.831276093548,270.357459854868
2023-05-10T11:15:00Z,1,2.92325581395349,3.01121221333333,23.8139534883721,66.853488372093,259.835833649827,269.008466654269
2023-05-10T11:20:00Z,1,2.65641025641026,2.65033927407407,23.7794871794872,66.7871794871795,259.493006182455,271.448764494459
2023-05-10T11:25:00Z,1,3.11162790697674,3.31235556129032,23.7953488372093,66.6976744186047,257.43823131951,269.715030229382
2023-05-10T11:30:00Z,1,3.65348837209302,3.58910430666667,23.5325581395349,66.1186046511628,256.466755075334,267.167985045557
2023-05-10T11:35:00Z,1,3.3,3.392115125,23.5717948717949,66.3589743589744,252.931811622622,264.541012538464
2023-05-10T11:40:00Z,1,3.40930232558139,3.3218384,23.4813953488372,66.0255813953489,257.924483377947,268.213398706196
2023-05-10T11:45:00Z,1,3.32790697674419,3.4033685875,23.5325581395349,65.9395348837209,261.832500906192,272.294391964063
2023-05-10T11:50:00Z,1,3.06923076923077,3.14520417931035,23.4,65.2358974358974,259.729846329558,269.995047786329
2023-05-10T11:55:00Z,1,3.56744186046512,3.6027156375,23.3883720930232,64.6674418604652,258.086654594822,269.302131922605
2023-05-10T12:00:00Z,1,3.47619047619048,3.56773865945946,23.3666666666667,64.4642857142857,258.380707784507,270.475404975083
2023-05-10T12:05:00Z,1,3.5675,3.51536733333333,23.3175,64.2,257.308178408602,269.308557752554
2023-05-10T12:10:00Z,1,2.23095238095238,2.26978928484849,23.4904761904762,64.3547619047619,256.155549033064,267.990041858652
2023-05-10T12:15:00Z,1,2.7046511627907,2.6188414875,23.5837209302326,64.0976744186047,250.547865704577,265.895044532376
2023-05-10T12:20:00Z,1,1.50512820512821,1.54665099354839,23.7769230769231,63.7461538461539,269.557213255562,280.640863671041
2023-05-10T12:25:00Z,1,2.44186046511628,2.42100464242424,23.593023255814,62.8720930232558,259.57325430575,272.086784491038
2023-05-10T12:30:00Z,1,1.41707317073171,1.48502834666667,23.7658536585366,63.2219512195122,268.626142344995,281.571337569708
2023-05-10T12:35:00Z,1,2.08536585365854,2.14406983225807,23.8268292682927,63.0243902439024,258.950878944301,270.449258891343
2023-05-10T12:40:00Z,1,2.11860465116279,2.2256472,23.5697674418605,62.053488372093,262.114308729458,273.119290490225
2023-05-10T12:45:00Z,1,3.22307692307692,3.15968185806452,23.2538461538462,61.3538461538462,261.235078521305,272.614068826851
2023-05-10T12:50:00Z,1,3.45581395348837,3.50708892413793,23.1441860465116,61.4139534883721,259.76734858793,271.440418378808
2023-05-10T12:55:00Z,1,1.71395348837209,1.77087453846154,23.5348837209302,62.7651162790698,264.946039047511,274.959238681032
2023-05-10T13:00:00Z,1,1.73846153846154,1.77697531666667,23.6538461538461,62.7794871794872,261.799067258866,275.452549098992
2023-05-10T13:05:00Z,1,1.72790697674419,1.69463905882353,23.4581395348837,61.7093023255814,246.803383447837,257.64946034468
2023-05-10T13:10:00Z,1,2.14651162790698,2.0522641,23.6325581395349,61.6604651162791,256.668826123202,270.422467266154
2023-05-10T13:15:00Z,1,2.76666666666667,2.45904232,23.2435897435897,60.348717948718,250.238351996143,260.714076533594
2023-05-10T13:20:00Z,1,3.20697674418605,3.28215272,22.7767441860465,59.046511627907,261.928158182514,272.958525617602
2023-05-10T13:25:00Z,1,2.31627906976744,2.45771472258065,22.9744186046512,59.646511627907,255.121905316737,266.883777923667
