datetime,innova_ch,sf6_conc
2023-05-22T13:46:00Z,4,5.39168862827703
2023-05-22T13:50:00Z,4,5.59306702319358
2023-05-22T13:54:00Z,4,4.87108429931344
2023-05-22T13:58:00Z,4,3.94571360473549
2023-05-22T14:02:00Z,4,3.49257023027951
2023-05-22T14:06:00Z,4,3.30692680734454
2023-05-22T14:10:00Z,4,3.71905810536219
2023-05-22T14:14:00Z,4,3.57057714729983
2023-05-22T14:18:00Z,4,3.55835717687146
2023-05-22T14:22:00Z,4,3.00577971178849
2023-05-22T14:26:00Z,4,3.02419347957636
2023-05-22T14:30:00Z,4,3.53659571253664
2023-05-22T14:34:00Z,4,4.69883262041936
2023-05-22T14:38:00Z,4,4.98859690914705
2023-05-22T14:42:00Z,4,6.78828121651758
2023-05-22T14:46:00Z,4,5.58553446649966
2023-05-22T14:54:00Z,4,20.2282480519062
2023-05-22T12:42:00Z,5,-0.0443601920460081
2023-05-22T12:46:00Z,5,-0.0493486260802194
2023-05-22T12:50:00Z,5,-0.0460676449986985
2023-05-22T12:54:00Z,5,1.63667351615506
2023-05-22T12:58:00Z,5,0.012187837450517
2023-05-22T13:02:00Z,5,0.0153872962542695
2023-05-22T13:06:00Z,5,0.0146634711199275
2023-05-22T13:10:00Z,5,0.0901382361497517
2023-05-22T13:14:00Z,5,0.0272472037198069
2023-05-22T13:18:00Z,5,1.74712211909758
2023-05-22T13:22:00Z,5,0.0337857284150711
2023-05-22T13:26:00Z,5,0.100254042804298
2023-05-22T13:30:00Z,5,0.28648316297044
2023-05-22T13:34:00Z,5,0.0369009859456961
2023-05-22T13:39:00Z,5,0.0554083938506732
2023-05-22T13:43:00Z,5,0.0290065453703169
2023-05-22T13:47:00Z,5,0.0334961325089344
2023-05-22T13:51:00Z,5,0.03906375586101
2023-05-22T13:55:00Z,5,0.0337555959533049
2023-05-22T13:59:00Z,5,0.0284005685932715
2023-05-22T14:03:00Z,5,0.107745052620465
2023-05-22T14:07:00Z,5,0.0290031978733227
2023-05-22T14:11:00Z,5,0.0406741139400043
2023-05-22T14:15:00Z,5,0.090183434842401
2023-05-22T14:19:00Z,5,0.288860195143066
2023-05-22T14:23:00Z,5,0.865358564440035
2023-05-22T14:27:00Z,5,2.12795013958961
2023-05-22T14:31:00Z,5,0.0285010059751437
2023-05-22T14:35:00Z,5,0.115736580586313
2023-05-22T14:39:00Z,5,0.0316078947632832
2023-05-22T14:43:00Z,5,0.0361711343190008
2023-05-22T14:47:00Z,5,0.0427314227335456
2023-05-22T14:55:00Z,5,0.0390436658902265
2023-05-22T12:43:00Z,6,-0.0469213664862255
2023-05-22T12:47:00Z,6,-0.050252565011478
2023-05-22T12:51:00Z,6,-0.048729254326379
2023-05-22T12:55:00Z,6,-0.0376140975930112
2023-05-22T12:59:00Z,6,0.0194615705159899
2023-05-22T13:03:00Z,6,0.0179449535776748
2023-05-22T13:07:00Z,6,12.9371060963348
2023-05-22T13:11:00Z,6,24.3445386890514
2023-05-22T13:15:00Z,6,45.7830686019444
2023-05-22T13:19:00Z,6,41.9898528718433
2023-05-22T13:23:00Z,6,49.6365447855969
2023-05-22T13:27:00Z,6,52.5375369658425
2023-05-22T13:31:00Z,6,58.9706009184842
2023-05-22T13:35:00Z,6,64.258670276703
2023-05-22T13:39:00Z,6,71.2073197274049
2023-05-22T13:43:00Z,6,81.6127153835639
2023-05-22T13:47:00Z,6,82.7777967958373
2023-05-22T13:51:00Z,6,88.5496407124534
2023-05-22T13:55:00Z,6,81.5055788769618
2023-05-22T13:59:00Z,6,88.6032089657544
2023-05-22T14:03:00Z,6,88.9530731079987
2023-05-22T14:07:00Z,6,82.5836157090335
2023-05-22T14:12:00Z,6,78.9762132611484
2023-05-22T14:16:00Z,6,101.024065452554
2023-05-22T14:20:00Z,6,83.5461482299153
2023-05-22T14:24:00Z,6,77.4428564931177
2023-05-22T14:28:00Z,6,69.4931764901704
2023-05-22T14:32:00Z,6,77.2469998019763
2023-05-22T14:36:00Z,6,73.8923683986588
2023-05-22T14:40:00Z,6,71.8936482857437
2023-05-22T14:44:00Z,6,80.3589086782013
2023-05-22T14:48:00Z,6,84.8685831934169
2023-05-24T11:24:00Z,1,-0.048310762325101
2023-05-24T11:28:00Z,1,-0.0533996312467755
2023-05-24T11:32:00Z,1,-0.0482940248401299
2023-05-24T11:36:00Z,1,-2.79218134644357
2023-05-24T11:40:00Z,1,2.43211048132228
2023-05-24T11:44:00Z,1,0.0189911848280743
2023-05-24T11:48:00Z,1,0.018868984974126
2023-05-24T11:52:00Z,1,43.1582854927917
2023-05-24T11:56:00Z,1,91.1978618481315
2023-05-24T12:00:00Z,1,93.7992171478585
2023-05-24T12:04:00Z,1,96.7838975910812
2023-05-24T12:08:00Z,1,104.184520877617
2023-05-24T12:12:00Z,1,109.469244135711
2023-05-24T12:16:00Z,1,102.179108564452
2023-05-24T12:20:00Z,1,104.591294264738
2023-05-24T12:25:00Z,1,65.2730954465483
2023-05-24T12:29:00Z,1,73.8471679499455
2023-05-24T12:33:00Z,1,93.7807957172459
2023-05-24T12:37:00Z,1,78.701679794393
2023-05-24T12:41:00Z,1,56.0595704378632
2023-05-24T12:45:00Z,1,34.5641236172691
2023-05-24T12:49:00Z,1,59.3388762742416
2023-05-24T12:53:00Z,1,88.5061158680776
2023-05-24T12:57:00Z,1,113.89522017085
2023-05-24T13:01:00Z,1,116.315773675723
2023-05-24T13:05:00Z,1,98.7742498994086
2023-05-24T13:09:00Z,1,101.070941505605
2023-05-24T13:13:00Z,1,117.522709436585
2023-05-24T13:17:00Z,1,137.904964939594
2023-05-24T13:21:00Z,1,141.51905958773
2023-05-24T13:25:00Z,1,113.980594255264
2023-05-24T13:29:00Z,1,119.215090251632
2023-05-24T13:33:00Z,1,193.594584417363
2023-05-24T13:37:00Z,1,135.656824990787
2023-05-24T13:41:00Z,1,129.732644118855
2023-05-24T13:45:00Z,1,116.77946652482
2023-05-24T13:49:00Z,1,102.877151027503
2023-05-24T13:54:00Z,1,76.4334530277349
2023-05-24T13:58:00Z,1,90.5667822559811
2023-05-24T14:02:00Z,1,116.804580155683
2023-05-24T14:06:00Z,1,96.8090112219441
2023-05-24T14:10:00Z,1,99.0370643529013
2023-05-24T14:14:00Z,1,105.950556763815
2023-05-24T14:18:00Z,1,140.804281515502
2023-05-24T14:22:00Z,1,105.717872537098
2023-05-24T14:26:00Z,1,122.470963170034
2023-05-24T14:30:00Z,1,119.111304953705
2023-05-24T14:34:00Z,1,130.052367817224
2023-05-24T14:38:00Z,1,146.487410356129
2023-05-24T14:42:00Z,1,171.347524326141
2023-05-24T14:46:00Z,1,116.729249480194
2023-05-24T14:50:00Z,1,134.413066802899
2023-05-24T14:54:00Z,1,131.905453392174
2023-05-24T14:58:00Z,1,118.386473255453
2023-05-24T15:02:00Z,1,102.754954516063
2023-05-24T15:06:00Z,1,124.968522954735
2023-05-24T15:10:00Z,1,110.811760808513
2023-05-24T15:14:00Z,1,99.9393364202319
2023-05-24T15:18:00Z,1,103.80955332161
2023-05-24T15:22:00Z,1,99.1525686640911
2023-05-24T15:26:00Z,1,105.319466954565
2023-05-24T15:30:00Z,1,117.542796254436
2023-05-24T15:34:00Z,1,119.988463390172
2023-05-24T15:38:00Z,1,112.043810200237
2023-05-24T15:42:00Z,1,99.6028668955876
2023-05-24T15:46:00Z,1,136.085360800095
2023-05-24T15:50:00Z,1,107.847167183141
2023-05-24T15:55:00Z,1,118.796597851248
2023-05-24T15:59:00Z,1,110.967448972503
2023-05-24T16:03:00Z,1,140.409227141644
2023-05-24T16:07:00Z,1,123.533929780168
2023-05-24T16:11:00Z,1,121.386234137713
2023-05-24T16:15:00Z,1,123.997622629265
2023-05-24T16:19:00Z,1,105.840079265638
2023-05-24T16:23:00Z,1,125.536001101759
2023-05-24T16:27:00Z,1,138.033863868384
2023-05-24T16:31:00Z,1,141.207703693948
2023-05-24T16:35:00Z,1,113.140258245822
2023-05-24T16:39:00Z,1,136.70639698332
2023-05-24T16:43:00Z,1,114.517931958412
2023-05-24T16:47:00Z,1,144.927269461448
2023-05-24T16:51:00Z,1,139.806591954833
2023-05-24T16:55:00Z,1,155.555300826849
2023-05-24T16:59:00Z,1,164.569623044267
2023-05-24T17:03:00Z,1,136.395041089539
2023-05-24T17:07:00Z,1,135.526250457659
2023-05-24T17:11:00Z,1,228.362924867536
2023-05-24T17:15:00Z,1,127.132964423466
2023-05-24T17:19:00Z,1,134.270773256509
2023-05-24T17:24:00Z,1,136.234346546736
2023-05-24T17:28:00Z,1,120.75012773255
2023-05-24T17:32:00Z,1,128.621125851333
2023-05-24T17:36:00Z,1,121.891766009748
2023-05-24T17:40:00Z,1,114.096098566454
2023-05-24T17:44:00Z,1,120.502373283895
2023-05-24T17:48:00Z,1,150.75603284004
2023-05-24T17:52:00Z,1,125.708424874924
2023-05-24T17:56:00Z,1,142.260637112257
2023-05-24T18:00:00Z,1,159.489129390453
2023-05-24T18:04:00Z,1,137.784433815392
2023-05-24T18:08:00Z,1,117.986402285682
2023-05-24T18:12:00Z,1,130.701868839987
2023-05-24T18:16:00Z,1,178.696254963714
2023-05-24T18:20:00Z,1,126.302682040049
2023-05-24T18:25:00Z,1,189.325961933452
2023-05-24T18:29:00Z,1,139.753023701532
2023-05-24T18:33:00Z,1,109.748794198379
2023-05-24T18:37:00Z,1,134.210512802958
2023-05-24T18:41:00Z,1,254.359680953033
2023-05-24T18:45:00Z,1,198.264963692481
2023-05-24T18:49:00Z,1,164.402226084114
2023-05-24T18:53:00Z,1,145.297210204443
2023-05-24T18:57:00Z,1,174.477859741529
2023-05-24T19:01:00Z,1,230.622783829607
2023-05-24T19:05:00Z,1,162.498923464538
2023-05-24T19:09:00Z,1,170.108792951266
2023-05-24T19:13:00Z,1,184.77277279096
2023-05-24T19:17:00Z,1,186.563912090922
2023-05-24T19:21:00Z,1,182.897914576723
2023-05-24T19:25:00Z,1,182.998348665975
2023-05-24T19:29:00Z,1,168.618955919061
2023-05-24T19:33:00Z,1,208.727273702066
2023-05-24T19:37:00Z,1,195.837707770258
2023-05-24T19:41:00Z,1,178.327989825056
2023-05-24T19:45:00Z,1,182.747253225745
2023-05-24T19:49:00Z,1,198.398869000085
2023-05-24T19:54:00Z,1,181.441569197069
2023-05-24T19:58:00Z,1,187.116330233107
2023-05-24T20:02:00Z,1,191.48538680627
2023-05-24T20:06:00Z,1,191.217555756865
2023-05-24T20:10:00Z,1,201.027013535012
2023-05-24T20:14:00Z,1,169.539639199905
2023-05-24T20:18:00Z,1,176.871624011202
2023-05-24T20:22:00Z,1,168.501776003534
2023-05-24T20:26:00Z,1,198.114302341504
2023-05-24T20:30:00Z,1,162.137350526131
2023-05-24T20:35:00Z,1,159.015393132431
2023-05-24T20:39:00Z,1,140.81264932009
2023-05-24T20:43:00Z,1,159.59291468838
2023-05-24T20:47:00Z,1,184.789508400136
2023-05-24T20:51:00Z,1,170.845333445681
2023-05-24T20:55:00Z,1,175.800279379381
2023-05-24T20:59:00Z,1,166.337334534803
2023-05-24T21:03:00Z,1,137.160046423492
2023-05-24T21:08:00Z,1,104.092454592953
2023-05-24T21:13:00Z,1,75.2348901800108
2023-05-24T21:17:00Z,1,56.7308287742643
2023-05-24T21:21:00Z,1,40.8164011007072
2023-05-24T21:25:00Z,1,31.2212061186645
2023-05-24T21:29:00Z,1,21.8653901178641
2023-05-24T11:25:00Z,2,-0.0483442422838615
2023-05-24T11:29:00Z,2,-0.046536354443708
2023-05-24T11:33:00Z,2,-0.0494155810089221
2023-05-24T11:37:00Z,2,2.29718841266488
2023-05-24T11:41:00Z,2,1.26225680549488
2023-05-24T11:45:00Z,2,0.0151526060337426
2023-05-24T11:49:00Z,2,0.0170962520884346
2023-05-24T11:53:00Z,2,13.9701136161118
2023-05-24T11:57:00Z,2,42.1438577686714
2023-05-24T12:01:00Z,2,41.951352286205
2023-05-24T12:05:00Z,2,43.3139634396823
2023-05-24T12:09:00Z,2,16.182934328675
2023-05-24T12:13:00Z,2,17.9265398497975
2023-05-24T12:17:00Z,2,43.7893701934919
2023-05-24T12:21:00Z,2,22.6538309240674
2023-05-24T12:25:00Z,2,17.9734120714359
2023-05-24T12:29:00Z,2,12.0318238160291
2023-05-24T12:33:00Z,2,16.6514777458156
2023-05-24T12:37:00Z,2,21.2711316756022
2023-05-24T12:41:00Z,2,2.56067128797174
2023-05-24T12:45:00Z,2,2.11188007866897
2023-05-24T12:49:00Z,2,45.1754168192197
2023-05-24T12:54:00Z,2,30.7139935337418
2023-05-24T12:58:00Z,2,23.0873884378387
2023-05-24T13:02:00Z,2,1.6289398103124
2023-05-24T13:06:00Z,2,75.6299445538689
2023-05-24T13:10:00Z,2,6.8867108385383
2023-05-24T13:14:00Z,2,22.9417538998732
2023-05-24T13:18:00Z,2,32.8181745489215
2023-05-24T13:22:00Z,2,9.88311668071096
2023-05-24T13:26:00Z,2,77.3959855486167
2023-05-24T13:30:00Z,2,45.5336487660518
2023-05-24T13:34:00Z,2,70.6749986201692
2023-05-24T13:38:00Z,2,43.196783524155
2023-05-24T13:42:00Z,2,67.452607137217
2023-05-24T13:46:00Z,2,25.8059159902682
2023-05-24T13:50:00Z,2,25.2049615163436
2023-05-24T13:54:00Z,2,15.1981374705865
2023-05-24T13:58:00Z,2,32.2272634839222
2023-05-24T14:02:00Z,2,10.4241433953906
2023-05-24T14:06:00Z,2,7.59664153556505
2023-05-24T14:10:00Z,2,31.2630553587029
2023-05-24T14:14:00Z,2,22.4646715417261
2023-05-24T14:18:00Z,2,3.68139404475518
2023-05-24T14:22:00Z,2,84.2090387617286
2023-05-24T14:27:00Z,2,38.8963577634061
2023-05-24T14:31:00Z,2,64.4963762078827
2023-05-24T14:35:00Z,2,63.9222007520588
2023-05-24T14:39:00Z,2,66.3578295874201
2023-05-24T14:43:00Z,2,50.813345211133
2023-05-24T14:47:00Z,2,14.3936277209578
2023-05-24T14:51:00Z,2,54.8107854369633
2023-05-24T14:55:00Z,2,37.4985921244156
2023-05-24T14:59:00Z,2,69.4680628593076
2023-05-24T15:03:00Z,2,18.7936561544774
2023-05-24T15:07:00Z,2,31.897491268078
2023-05-24T15:11:00Z,2,22.3240587082233
2023-05-24T15:15:00Z,2,80.2551233802742
2023-05-24T15:19:00Z,2,58.9706009184842
2023-05-24T15:23:00Z,2,26.4972636987947
2023-05-24T15:27:00Z,2,41.656734555874
2023-05-24T15:31:00Z,2,23.5912523683613
2023-05-24T15:35:00Z,2,70.1577375177715
2023-05-24T15:39:00Z,2,0.298251166427591
2023-05-24T15:43:00Z,2,26.046968021573
2023-05-24T15:47:00Z,2,20.7555487318168
2023-05-24T15:51:00Z,2,20.9714909636712
2023-05-24T15:55:00Z,2,2.00106334085581
2023-05-24T15:59:00Z,2,36.2330715143401
2023-05-24T16:03:00Z,2,24.4165207101403
2023-05-24T16:07:00Z,2,39.6228599574457
2023-05-24T16:11:00Z,2,93.5029212589152
2023-05-24T16:15:00Z,2,36.1209158575504
2023-05-24T16:19:00Z,2,37.9003463613486
2023-05-24T16:24:00Z,2,31.7970520702761
2023-05-24T16:28:00Z,2,48.576924275588
2023-05-24T16:32:00Z,2,113.234000134824
2023-05-24T16:36:00Z,2,30.6436871169904
2023-05-24T16:40:00Z,2,51.1431174269771
2023-05-24T16:44:00Z,2,4.40756194806664
2023-05-24T16:48:00Z,2,40.3024912069844
2023-05-24T16:52:00Z,2,55.2627592727973
2023-05-24T16:56:00Z,2,58.1486812311053
2023-05-24T17:00:00Z,2,96.9111209155337
2023-05-24T17:04:00Z,2,64.4528513635068
2023-05-24T17:08:00Z,2,19.9353033716379
2023-05-24T17:12:00Z,2,45.2457257902461
2023-05-24T17:16:00Z,2,39.2026945069997
2023-05-24T17:20:00Z,2,7.14014982599339
2023-05-24T17:24:00Z,2,37.3881120719633
2023-05-24T17:28:00Z,2,47.4302540768275
2023-05-24T17:32:00Z,2,64.4779598858199
2023-05-24T17:36:00Z,2,5.86759793567409
2023-05-24T17:40:00Z,2,26.0385976627104
2023-05-24T17:44:00Z,2,51.0376616332623
2023-05-24T17:49:00Z,2,31.4639337543068
2023-05-24T17:53:00Z,2,50.6710618818425
2023-05-24T17:57:00Z,2,56.3709263316445
2023-05-24T18:01:00Z,2,41.330308440155
2023-05-24T18:05:00Z,2,21.0284065942348
2023-05-24T18:09:00Z,2,47.0954601565208
2023-05-24T18:13:00Z,2,45.860069773221
2023-05-24T18:17:00Z,2,72.4845593507431
2023-05-24T18:21:00Z,2,44.9393864923775
2023-05-24T18:25:00Z,2,90.1315440293226
2023-05-24T18:29:00Z,2,99.6949331802521
2023-05-24T18:33:00Z,2,67.5848470575823
2023-05-24T18:37:00Z,2,42.9389958836747
2023-05-24T18:41:00Z,2,90.4713647626417
2023-05-24T18:45:00Z,2,118.681093540058
2023-05-24T18:49:00Z,2,63.3580738137099
2023-05-24T18:54:00Z,2,89.9842338870196
2023-05-24T18:58:00Z,2,142.280723930107
2023-05-24T19:02:00Z,2,100.34108299434
2023-05-24T19:06:00Z,2,96.6399386574532
2023-05-24T19:10:00Z,2,141.39686307629
2023-05-24T19:14:00Z,2,74.670763241662
2023-05-24T19:18:00Z,2,42.8285132769475
2023-05-24T19:22:00Z,2,93.9398248728115
2023-05-24T19:26:00Z,2,62.4541312505917
2023-05-24T19:30:00Z,2,13.3857300006313
2023-05-24T19:34:00Z,2,96.5261099506009
2023-05-24T19:38:00Z,2,76.7866581615546
2023-05-24T19:42:00Z,2,145.831206916016
2023-05-24T19:46:00Z,2,43.2520273817936
2023-05-24T19:50:00Z,2,91.2430622968448
2023-05-24T19:54:00Z,2,76.8318586102679
2023-05-24T19:58:00Z,2,53.4029763890475
2023-05-24T20:02:00Z,2,55.6193156152919
2023-05-24T20:06:00Z,2,51.3925423714195
2023-05-24T20:10:00Z,2,62.7738600575106
2023-05-24T20:14:00Z,2,54.7823308145251
2023-05-24T20:18:00Z,2,152.279341090596
2023-05-24T20:23:00Z,2,21.7046904665109
2023-05-24T20:27:00Z,2,21.1355405465619
2023-05-24T20:31:00Z,2,0.874716070732254
2023-05-24T20:35:00Z,2,50.6375804463919
2023-05-24T20:39:00Z,2,51.3573853316314
2023-05-24T20:43:00Z,2,33.1747283371413
2023-05-24T20:47:00Z,2,24.873513696162
2023-05-24T20:51:00Z,2,13.145348466489
2023-05-24T20:56:00Z,2,48.6455576422769
2023-05-24T21:00:00Z,2,46.6033126849859
2023-05-24T21:04:00Z,2,85.8746405586745
2023-05-24T21:09:00Z,2,50.9941367888865
2023-05-24T21:13:00Z,2,18.2613337701042
2023-05-24T21:17:00Z,2,29.2107695467616
2023-05-24T21:21:00Z,2,6.42051033005394
2023-05-24T21:25:00Z,2,5.90810809709365
2023-05-24T21:29:00Z,2,13.8402134115592
2023-05-24T11:25:00Z,3,-0.0497838555664685
2023-05-24T11:29:00Z,3,-0.0523785099654463
2023-05-24T11:33:00Z,3,-0.050252565011478
2023-05-24T11:37:00Z,3,2.06266526765861
2023-05-24T11:42:00Z,3,-1.50707487568339
2023-05-24T11:46:00Z,3,0.0170075309460422
2023-05-24T11:50:00Z,3,0.899055596656805
2023-05-24T11:54:00Z,3,7.97361930592263
2023-05-24T11:58:00Z,3,14.7218929146081
2023-05-24T12:02:00Z,3,20.1997908751932
2023-05-24T12:06:00Z,3,37.7463414645205
2023-05-24T12:10:00Z,3,24.0817267898336
2023-05-24T12:14:00Z,3,22.4362143650131
2023-05-24T12:18:00Z,3,17.3824997292991
2023-05-24T12:22:00Z,3,16.1655243909246
2023-05-24T12:26:00Z,3,5.28522421525926
2023-05-24T12:30:00Z,3,6.23536946070646
2023-05-24T12:34:00Z,3,5.34414782518233
2023-05-24T12:38:00Z,3,2.85662921441674
2023-05-24T12:42:00Z,3,1.93778724649516
2023-05-24T12:46:00Z,3,3.22155463863656
2023-05-24T12:50:00Z,3,0.0538415607158311
2023-05-24T12:54:00Z,3,0.608086209011195
2023-05-24T12:58:00Z,3,2.00323942343242
2023-05-24T13:02:00Z,3,2.08944891538258
2023-05-24T13:06:00Z,3,2.06802206106028
2023-05-24T13:10:00Z,3,5.63340987960688
2023-05-24T13:14:00Z,3,4.58349625280454
2023-05-24T13:18:00Z,3,3.23762453991502
2023-05-24T13:22:00Z,3,8.2958583265041
2023-05-24T13:27:00Z,3,6.71646841614112
2023-05-24T13:31:00Z,3,3.52270173419261
2023-05-24T13:35:00Z,3,5.33109101043831
2023-05-24T13:39:00Z,3,5.05505339504839
2023-05-24T13:43:00Z,3,6.10044755169125
2023-05-24T13:47:00Z,3,5.70438615495206
2023-05-24T13:51:00Z,3,5.44592546303436
2023-05-24T13:55:00Z,3,6.32844212968333
2023-05-24T13:59:00Z,3,1.92004317765887
2023-05-24T14:03:00Z,3,7.34018914229116
2023-05-24T14:07:00Z,3,5.79544988671639
2023-05-24T14:11:00Z,3,5.91011703430619
2023-05-24T14:15:00Z,3,3.5208604212707
2023-05-24T14:19:00Z,3,5.2534187034305
2023-05-24T14:23:00Z,3,0.251011747816369
2023-05-24T14:27:00Z,3,5.08200418813644
2023-05-24T14:31:00Z,3,0.606495933419757
2023-05-24T14:35:00Z,3,2.48015335907793
2023-05-24T14:39:00Z,3,5.28254573873734
2023-05-24T14:43:00Z,3,5.7487462472217
2023-05-24T14:47:00Z,3,3.07591914281802
2023-05-24T14:51:00Z,3,6.00536594550185
2023-05-24T14:56:00Z,3,4.917285704505
2023-05-24T15:00:00Z,3,2.6341585751904
2023-05-24T15:04:00Z,3,5.61901398624408
2023-05-24T15:08:00Z,3,6.52965321959363
2023-05-24T15:12:00Z,3,4.85819447029132
2023-05-24T15:16:00Z,3,4.34010099355903
2023-05-24T15:20:00Z,3,3.66950868433932
2023-05-24T15:24:00Z,3,5.8388061489485
2023-05-24T15:28:00Z,3,4.24970648181972
2023-05-24T15:32:00Z,3,3.31379014401343
2023-05-24T15:36:00Z,3,6.68399336500297
2023-05-24T15:40:00Z,3,5.01186507639127
2023-05-24T15:44:00Z,3,4.92967297993963
