datetime,wind_sensor_unit,vel_mag_WIMDA_19,vel_mag_WIMWV_3,temp_WIMDA_5,rh_WIMDA_9,vel_angle_WIMDA_13,vel_angle_WIMWV_1
2023-04-21T12:45:00Z,7,0.325,0.3472497,24.8,70,352.165768489193,3.07767956281785
2023-04-21T12:46:00Z,7,0.344444444444445,0.3748092,24.9333333333333,70.3444444444445,42.5176685953716,29.6615473083176
2023-04-21T12:47:00Z,7,0.522222222222222,0.67520775,24.9444444444444,70.4444444444445,103.268226620469,118.360631671524
2023-04-21T12:48:00Z,7,0.725,0.5805868,24.7875,70.025,102.103942532453,74.3467147383339
2023-04-21T12:49:00Z,7,0.4,0.382974977777778,24.6666666666667,69.8555555555556,101.673703760995,76.3859380028956
2023-04-21T12:50:00Z,7,0.6,0.7128724,24.7625,70.225,17.6666272935728,37.8807807291884
2023-04-21T12:51:00Z,7,0.533333333333333,0.4483012,24.7,70.3666666666667,114.991276325187,140.376380602754
2023-04-21T12:52:00Z,7,0.3875,0.4115552,24.7,70.3375,0.607636120968721,25.5705287326063
2023-04-21T12:53:00Z,7,0.466666666666667,0.37940245,24.7,70.0888888888889,350.852759864431,6.9835957440223
2023-04-21T12:54:00Z,7,0.377777777777778,0.45656905,24.7777777777778,70.2111111111111,10.377870383261,20.6679688428573
2023-04-21T12:55:00Z,7,0.475,0.514444,24.9,70.325,1.70774055780629,9.96488184406979
2023-04-21T12:56:00Z,7,0.455555555555556,0.48229125,25,70.3555555555556,6.3338395915475,13.6239159058763
2023-04-21T12:57:00Z,7,0.65,0.6173328,24.9875,70.4375,139.064656552077,130.116364970389
2023-04-21T12:58:00Z,7,0.466666666666667,0.445851466666667,24.8777777777778,70.3555555555556,135.794895362742,142.131235295363
2023-04-21T12:59:00Z,7,0.56,0.771666,24.9,70.34,39.1898289237802,34.2415372808229
2023-04-21T13:00:00Z,7,0.325,0.3968568,24.8625,69.9875,10.1158002196857,19.4584313192001
2023-04-21T13:01:00Z,7,0.211111111111111,0.2443609,24.9,69.9,53.1964347815981,51.927621846164
2023-04-21T13:02:00Z,7,0.45,0.48357736,24.8875,69.9125,40.9761652240794,89.6604594626482
2023-04-21T13:03:00Z,7,0.344444444444445,0.4629996,24.7666666666667,69.6777777777778,143.782181948885,145.784399847171
2023-04-21T13:04:00Z,7,0.544444444444444,0.4703488,24.7222222222222,69.9,180.354128417951,180.861684573058
2023-04-21T13:05:00Z,7,0.3625,0.3601108,24.7625,70.05,7.51204729903444,19.8856459426287
2023-04-21T13:06:00Z,7,0.477777777777778,0.5916106,24.8444444444444,70.1666666666667,4.03611041497481,17.6963716431978
2023-04-21T13:07:00Z,7,0.3625,0.480147733333333,24.9875,70.375,11.5478944411786,16.0638979685047
2023-04-21T13:08:00Z,7,0.266666666666667,0.3013172,25.1555555555556,70.5888888888889,5.25806863321145,25.1874068058264
2023-04-21T13:09:00Z,7,0.325,0.3472497,25.2375,70.725,19.5466614834299,25.7679757628917
2023-04-21T13:10:00Z,7,0.466666666666667,0.45271072,25.2555555555556,70.5888888888889,4.58672339524506,25.3982848507599
2023-04-21T13:11:00Z,7,0.566666666666667,0.6301939,24.8777777777778,69.5777777777778,164.14360846866,180.122927973322
2023-04-21T13:12:00Z,7,0.55,0.5364916,24.8,69.425,125.520950825097,138.16090860246
2023-04-21T13:13:00Z,7,0.516666666666667,0.45271072,24.7333333333333,69.4,184.685730290865,202.876088132509
2023-04-21T13:14:00Z,7,0.9375,0.9259992,24.425,69.1375,162.20504948071,172.607357198316
2023-04-21T13:15:00Z,7,0.5875,0.65848832,24.4,69.2875,166.645176067704,181.033536482184
2023-04-21T13:16:00Z,7,0.544444444444445,0.5787495,24.3666666666667,69.2666666666667,70.0104044133447,59.2076693615725
2023-04-21T13:17:00Z,7,0.2875,0.3601108,24.6,69.6,6.19949056242982,22.9812705424715
2023-04-21T13:18:00Z,7,0.422222222222222,0.474431688888889,24.5777777777778,69.5444444444444,155.064747858229,170.108162318078
2023-04-21T13:19:00Z,7,0.4375,0.5217932,24.65,69.7375,159.031014392193,171.199499091737
2023-04-21T13:20:00Z,7,0.4,0.3601108,24.5888888888889,69.3777777777778,127.519079417659,130.878127531741
2023-04-21T13:21:00Z,7,0.433333333333333,0.4115552,24.5444444444445,69.2333333333333,168.867562960067,178.976591616475
2023-04-21T13:22:00Z,7,0.4,0.3729719,24.4375,68.8625,143.879338648837,154.518834988164
2023-04-21T13:23:00Z,7,0.733333333333333,0.7643168,24.2777777777778,68.5333333333333,160.814704714659,163.526859052565
2023-04-21T13:24:00Z,7,0.7375,0.78195488,24.125,68.6,171.663516243783,186.213150454662
2023-04-21T13:25:00Z,7,1.47777777777778,1.43472715555556,23.9777777777778,68.7777777777778,175.064243839252,181.205716398531
2023-04-21T13:26:00Z,7,0.825,0.960295466666667,23.875,68.8625,167.540465930962,167.5201601197
2023-04-21T13:27:00Z,7,1.27142857142857,1.20036933333333,23.7285714285714,68.8571428571429,172.989153707738,179.741260662833
2023-04-21T13:28:00Z,7,1.42857142857143,1.3375544,23.7285714285714,69.3285714285714,181.476842069402,189.712366488683
2023-04-21T13:29:00Z,7,0.5125,0.531592133333334,23.8875,69.7625,179.542574067992,178.013735218707
2023-04-21T13:30:00Z,7,0.422222222222222,0.477698,24,69.8666666666667,63.5918725217554,135.833332948451
2023-04-21T13:31:00Z,7,0.744444444444444,0.73951325,23.8,69.3222222222222,166.142317078855,179.168461158603
2023-04-21T13:32:00Z,7,0.3625,0.385833,23.925,69.5,106.832555287025,98.3215483899268
2023-04-21T13:33:00Z,7,0.7,0.7202216,24.0777777777778,70.0333333333333,154.583370985991,175.468990293569
2023-04-21T13:34:00Z,7,0.425,0.4556504,24.1375,70.1125,143.920549672703,156.069790862092
2023-04-21T13:35:00Z,7,0.344444444444445,0.420129266666667,24.2555555555556,70.3777777777778,11.9269748219922,32.6247322228204
2023-04-21T13:36:00Z,7,0.6125,0.59804115,24.2625,69.975,102.98069503888,119.846713364472
2023-04-21T13:37:00Z,7,0.388888888888889,0.4483012,24.3,69.7666666666667,7.0964320020145,22.9223100315943
2023-04-21T13:38:00Z,7,0.633333333333333,0.6540788,24.2888888888889,69.5,135.785746743333,134.179468386883
2023-04-21T13:39:00Z,7,0.55,0.46943015,24.125,68.9,132.59936641767,144.403449299146
2023-04-21T13:40:00Z,7,0.533333333333333,0.57231895,24.0777777777778,68.5888888888889,20.5285837456266,30.3816580042616
2023-04-21T13:41:00Z,7,0.271428571428571,0.257222,24.2428571428571,68.8571428571429,95.561764605223,90.4695144213448
2023-04-21T13:42:00Z,7,0.45,0.505869933333333,24.3,69.0666666666667,18.560999154737,32.1580189346753
2023-04-21T13:43:00Z,7,0.422222222222222,0.4923964,24.4222222222222,69.1444444444445,354.135502950353,10.6241038373211
2023-04-21T13:44:00Z,7,0.4375,0.4850472,24.5375,69.175,6.07420016292861,17.6090443159684
2023-04-21T13:45:00Z,7,0.4,0.3895076,24.6555555555556,69.2,18.6148743274481,24.5093189510517
2023-04-21T13:46:00Z,7,0.375,0.3343886,24.725,69.1875,6.5871858849419,15.459520131829
2023-04-21T13:47:00Z,7,0.711111111111111,0.5658884,24.5666666666667,68.7555555555556,151.59415434773,160.529594438502
2023-04-21T13:48:00Z,7,0.277777777777778,0.2958053,24.6333333333333,69,55.7718878767292,68.4407519908377
2023-04-21T13:49:00Z,7,0.4,0.477698,24.6,68.7125,332.564622765841,2.80794211702073
2023-04-21T13:50:00Z,7,0.466666666666667,0.4758607,24.4777777777778,67.9888888888889,0.75502789834357,14.7050534963924
2023-04-21T13:51:00Z,7,0.5375,0.50415512,24.525,67.95,10.5603750986874,22.2117197449877
2023-04-21T13:52:00Z,7,0.555555555555556,0.608758733333333,24.5666666666667,67.8333333333333,1.34727188155372,9.94709178073705
2023-04-21T13:53:00Z,7,0.5375,0.497295866666667,24.5125,67.4125,13.5051386638778,19.2138291843614
2023-04-21T13:54:00Z,7,0.322222222222222,0.388691022222222,24.5888888888889,67.2888888888889,2.27303858661819,16.1677871738048
2023-04-21T13:55:00Z,7,0.4375,0.377258933333333,24.65,67.45,10.9290553389156,20.1634126194054
2023-04-21T13:56:00Z,7,0.58,0.53502176,24.6,67.32,86.3666966476012,117.728383420278
2023-04-21T13:57:00Z,7,1.13333333333333,1.1703601,24.1888888888889,66.5888888888889,176.322823094052,185.506899733442
2023-04-21T13:58:00Z,7,0.755555555555556,0.7275708,23.8888888888889,66.0777777777778,160.148356995373,170.51946340217
2023-04-21T13:59:00Z,7,0.4,0.402981133333333,24.0625,66.675,77.7042321638743,102.652498387859
2023-04-21T14:00:00Z,7,0.566666666666667,0.531592133333334,24.0666666666667,66.5111111111111,3.5742440933011,15.9018763977202
2023-04-21T14:01:00Z,7,0.375,0.3343886,24.175,66.925,20.8639186713304,37.9371592901518
2023-04-21T14:02:00Z,7,0.555555555555556,0.4887218,24.2333333333333,66.9111111111111,6.70749586620542,12.5192280966706
2023-04-21T14:03:00Z,7,0.4625,0.44370795,24.3625,67.225,15.825702281396,25.8928242768588
2023-04-21T14:04:00Z,7,0.544444444444445,0.6044717,24.3333333333333,67.0222222222222,115.383194163745,136.544893585227
2023-04-21T14:05:00Z,7,0.355555555555556,0.351536733333333,24.3111111111111,67.0777777777778,18.7090926624954,24.6644528196941
2023-04-21T14:06:00Z,7,0.3875,0.497295866666667,24.3,67.0625,5.81662377460077,17.2883539092343
2023-04-21T14:07:00Z,7,0.433333333333333,0.4556504,24.4,67.1222222222222,7.18150171903665,17.599723442282
2023-04-21T14:08:00Z,7,0.325,0.300092333333333,24.5,67.175,32.6996854394562,39.2752733795023
2023-04-21T14:09:00Z,7,0.377777777777778,0.4262536,24.4222222222222,66.8111111111111,1.6314458263704,14.1274473885847
2023-04-21T14:10:00Z,7,0.52,0.49386624,24.58,66.98,359.923157907304,15.274291430243
2023-04-21T14:11:00Z,7,0.375,0.3748092,24.6,67.05,12.4428111489985,18.0878110286615
2023-04-21T14:12:00Z,7,0.288888888888889,0.422987288888889,24.6222222222222,67.0111111111111,8.98585492610917,21.8532825471993
2023-04-21T14:13:00Z,7,0.25,0.34081915,24.6125,66.9,9.91029778876478,20.9359515337703
2023-04-21T14:14:00Z,7,0.4,0.3986941,24.6111111111111,66.8777777777778,9.3955936402831,17.3565944734772
