datetime,equip_unit,vel,temp,rh
2023-06-05T17:39:00Z,G,0.13,30.7,60.6
2023-06-05T17:40:00Z,G,0.15,30.7,60.8
2023-06-05T17:41:00Z,G,0.15,30.7,60.7
2023-06-05T17:42:00Z,G,0.14,30.7,60.9
2023-06-05T17:43:00Z,G,0.11,30.7,61.2
2023-06-05T17:44:00Z,G,0.12,30.7,61
2023-06-05T17:45:00Z,G,0.13,30.7,60.9
2023-06-05T17:46:00Z,G,0.12,30.7,61
2023-06-05T17:47:00Z,G,0.07,30.8,60.3
2023-06-05T17:48:00Z,G,0.17,30.9,60.2
2023-06-05T17:49:00Z,G,0.19,30.9,60.5
2023-06-05T17:50:00Z,G,0.09,30.8,60.4
2023-06-05T17:51:00Z,G,0.12,30.9,60.6
2023-06-05T17:52:00Z,G,0.05,30.9,60.4
2023-06-05T17:53:00Z,G,0.05,31,60.6
2023-06-05T17:54:00Z,G,0.05,31,60.8
2023-06-05T17:55:00Z,G,0.13,31,60.6
2023-06-05T17:56:00Z,G,0.07,31,60.9
2023-06-05T17:57:00Z,G,0.11,31,61.1
2023-06-05T17:58:00Z,G,0.08,30.9,61.1
2023-06-05T17:59:00Z,G,0.09,30.9,61.1
2023-06-05T18:00:00Z,G,0.09,31,61.3
2023-06-05T18:01:00Z,G,0.1,30.9,61.5
2023-06-05T18:02:00Z,G,0.18,30.9,61.9
2023-06-05T18:03:00Z,G,0.15,30.8,62.3
2023-06-05T18:04:00Z,G,0.12,30.8,62.6
2023-06-05T18:05:00Z,G,0.04,30.7,62.8
2023-06-05T18:06:00Z,G,0.1,30.8,62.7
2023-06-05T18:07:00Z,G,0.14,30.8,62.5
2023-06-05T18:08:00Z,G,0.13,30.8,62.5
2023-06-05T18:09:00Z,G,0.14,30.8,62.5
2023-06-05T18:10:00Z,G,0.14,30.8,62.8
2023-06-05T18:11:00Z,G,0.15,30.8,63.1
2023-06-05T18:12:00Z,G,0.09,30.7,63.4
2023-06-05T18:13:00Z,G,0.05,30.7,63.5
2023-06-05T18:14:00Z,G,0.16,30.7,63.5
2023-06-05T18:15:00Z,G,0.16,30.7,63.7
2023-06-05T18:16:00Z,G,0.13,30.6,64.1
2023-06-05T18:17:00Z,G,0.12,30.6,64.2
2023-06-05T18:18:00Z,G,0.14,30.6,64.3
2023-06-05T18:19:00Z,G,0.08,30.6,64.6
2023-06-05T18:20:00Z,G,0.09,30.6,64.6
2023-06-05T18:21:00Z,G,0.06,30.6,64.8
2023-06-05T18:22:00Z,G,0.11,30.6,64.9
2023-06-05T18:23:00Z,G,0.19,30.5,64.8
2023-06-05T18:24:00Z,G,0.13,30.5,65.1
2023-06-05T18:25:00Z,G,0.13,30.4,65.4
2023-06-05T18:26:00Z,G,0.07,30.4,65.5
2023-06-05T18:27:00Z,G,0.07,30.4,65.6
2023-06-05T18:28:00Z,G,0.02,30.4,65.8
2023-06-05T18:29:00Z,G,0.05,30.4,65.7
2023-06-05T18:30:00Z,G,0.11,30.4,65.8
2023-06-05T18:31:00Z,G,0.08,30.3,66.1
2023-06-05T18:32:00Z,G,0.03,30.3,66.2
2023-06-05T18:33:00Z,G,0.04,30.3,66.3
2023-06-05T18:34:00Z,G,0.07,30.3,66.4
2023-06-05T18:35:00Z,G,0.1,30.3,66.8
2023-06-05T18:36:00Z,G,0.05,30.3,66.8
2023-06-05T18:37:00Z,G,0.07,30.3,66.8
2023-06-05T18:38:00Z,G,0.1,30.3,67
2023-06-05T18:39:00Z,G,0.07,30.3,67.1
2023-06-05T18:40:00Z,G,0.15,30.3,67.2
2023-06-05T18:41:00Z,G,0.12,30.2,67.5
2023-06-05T18:42:00Z,G,0.16,30.2,67.5
2023-06-05T18:43:00Z,G,0.08,30.2,67.6
2023-06-05T18:44:00Z,G,0.11,30.2,67.5
2023-06-05T18:45:00Z,G,0.09,30.2,67.7
2023-06-05T18:46:00Z,G,0.09,30.2,67.6
2023-06-05T18:47:00Z,G,0.06,30.2,67.7
2023-06-05T18:48:00Z,G,0.08,30.1,67.6
2023-06-05T18:49:00Z,G,0.03,30.1,67.7
2023-06-05T18:50:00Z,G,0.03,30.1,67.9
2023-06-05T18:51:00Z,G,0.06,30.1,68.1
2023-06-05T18:52:00Z,G,0.05,30,68.3
2023-06-05T18:53:00Z,G,0.03,30,68.3
2023-06-05T18:54:00Z,G,0.13,30,68.5
2023-06-05T18:55:00Z,G,0.1,30,68.5
2023-06-05T18:56:00Z,G,0.06,30,68.7
2023-06-05T18:57:00Z,G,0.08,30,68.6
2023-06-05T18:58:00Z,G,0.06,30,68.7
2023-06-05T18:59:00Z,G,0.1,30,69.1
2023-06-05T19:00:00Z,G,0.04,30,69.4
2023-06-05T19:01:00Z,G,0.04,30,69.6
2023-06-05T19:02:00Z,G,0.08,30,69.8
2023-06-05T19:03:00Z,G,0.04,30,70
2023-06-05T19:04:00Z,G,0.05,30,70.1
2023-06-05T19:05:00Z,G,0.02,30,70.3
2023-06-05T19:06:00Z,G,0.04,30,70.6
2023-06-05T19:07:00Z,G,0.1,30,70.9
2023-06-05T19:08:00Z,G,0.06,30,70.9
2023-06-05T19:09:00Z,G,0.08,30,70.7
2023-06-05T19:10:00Z,G,0.06,30,70.7
2023-06-05T19:11:00Z,G,0.1,30,71.1
2023-06-05T19:12:00Z,G,0.09,30,71
2023-06-05T19:13:00Z,G,0.09,30,70.9
2023-06-05T19:14:00Z,G,0.08,30,70.9
2023-06-05T19:15:00Z,G,0.02,30,70.9
2023-06-05T19:16:00Z,G,0.08,29.9,71.3
2023-06-05T19:17:00Z,G,0.11,29.9,71.4
2023-06-05T19:18:00Z,G,0.11,29.9,71
2023-06-05T19:19:00Z,G,0.11,29.9,71.1
2023-06-05T19:20:00Z,G,0.11,29.9,71.4
2023-06-05T19:21:00Z,G,0.12,29.9,71.4
2023-06-05T19:22:00Z,G,0.06,29.9,71.6
2023-06-05T19:23:00Z,G,0.06,29.9,71.8
2023-06-05T19:24:00Z,G,0.11,29.9,71.5
2023-06-05T19:25:00Z,G,0.05,29.9,70.9
2023-06-05T19:26:00Z,G,0.03,29.9,71.6
2023-06-05T19:27:00Z,G,0.08,29.9,71.8
2023-06-05T19:28:00Z,G,0.11,29.9,71.9
2023-06-05T19:29:00Z,G,0.07,29.9,71.7
2023-06-05T19:30:00Z,G,0.05,29.9,71.9
2023-06-05T19:31:00Z,G,0.03,29.9,71.7
2023-06-05T19:32:00Z,G,0.05,29.9,71.8
2023-06-05T19:33:00Z,G,0.11,29.9,71.9
2023-06-05T19:34:00Z,G,0.06,29.9,71.6
2023-06-05T19:35:00Z,G,0.04,29.9,71.4
2023-06-05T19:36:00Z,G,0.09,29.9,71.7
2023-06-05T19:37:00Z,G,0.1,29.9,71.8
2023-06-05T19:38:00Z,G,0.08,29.9,71.9
2023-06-05T19:39:00Z,G,0.09,29.9,72
2023-06-05T19:40:00Z,G,0.08,29.9,72.2
2023-06-05T19:41:00Z,G,0.06,29.9,72.5
2023-06-05T19:42:00Z,G,0.06,29.9,72.6
2023-06-05T19:43:00Z,G,0.12,29.9,72.7
2023-06-05T19:44:00Z,G,0.08,29.9,72.2
2023-06-05T19:45:00Z,G,0.09,29.9,72.6
2023-06-05T19:46:00Z,G,0.08,29.9,72.7
2023-06-05T19:47:00Z,G,0.14,29.9,72.8
2023-06-05T19:48:00Z,G,0.09,29.9,72.8
2023-06-05T19:49:00Z,G,0.08,29.9,72.9
2023-06-05T19:50:00Z,G,0.13,29.8,73.2
2023-06-05T19:51:00Z,G,0.07,29.8,73.1
2023-06-05T19:52:00Z,G,0.05,29.8,73.1
2023-06-05T19:53:00Z,G,0.05,29.8,73.2
2023-06-05T19:54:00Z,G,0.08,29.8,73.4
2023-06-05T19:55:00Z,G,0.13,29.8,73.5
2023-06-05T19:56:00Z,G,0.06,29.8,73.5
2023-06-05T19:57:00Z,G,0.12,29.8,73.4
2023-06-05T19:58:00Z,G,0.12,29.8,73.6
2023-06-05T19:59:00Z,G,0.16,29.8,73.7
2023-06-05T20:00:00Z,G,0.11,29.8,73.7
2023-06-05T20:01:00Z,G,0.08,29.8,73.9
2023-06-05T20:02:00Z,G,0.1,29.8,73.9
2023-06-05T20:03:00Z,G,0.06,29.8,73.9
2023-06-05T20:04:00Z,G,0.06,29.8,74.1
2023-06-05T20:05:00Z,G,0.11,29.8,74.2
2023-06-05T20:06:00Z,G,0.1,29.8,74.2
2023-06-05T20:07:00Z,G,0.13,29.8,74.3
2023-06-05T20:08:00Z,G,0.1,29.8,74.3
2023-06-05T20:09:00Z,G,0.14,29.8,74.4
2023-06-05T20:10:00Z,G,0.07,29.8,74.3
2023-06-05T20:11:00Z,G,0.05,29.8,74.4
2023-06-05T20:12:00Z,G,0.09,29.8,74.5
2023-06-05T20:13:00Z,G,0.09,29.8,74.5
2023-06-05T20:14:00Z,G,0.16,29.8,74.8
2023-06-05T20:15:00Z,G,0.1,29.8,75.1
2023-06-05T20:16:00Z,G,0.1,29.8,75.2
2023-06-05T20:17:00Z,G,0.11,29.8,75.4
2023-06-05T20:18:00Z,G,0.12,29.8,75.5
2023-06-05T20:19:00Z,G,0.14,29.8,75.6
2023-06-05T20:20:00Z,G,0.14,29.7,75.9
2023-06-05T20:21:00Z,G,0.15,29.7,75.9
2023-06-05T20:22:00Z,G,0.2,29.7,76.2
2023-06-05T20:23:00Z,G,0.24,29.7,76.8
2023-06-05T20:24:00Z,G,0.23,29.7,77.1
2023-06-05T20:25:00Z,G,0.23,29.7,77.2
2023-06-05T20:26:00Z,G,0.16,29.7,77.3
2023-06-05T20:27:00Z,G,0.18,29.7,77.6
2023-06-05T20:28:00Z,G,0.12,29.7,77.8
2023-06-05T20:29:00Z,G,0.15,29.7,77.9
2023-06-05T20:30:00Z,G,0.23,29.7,78.2
2023-06-05T20:31:00Z,G,0.22,29.6,78.4
2023-06-05T20:32:00Z,G,0.23,29.6,78.4
2023-06-05T20:33:00Z,G,0.19,29.7,78.4
2023-06-05T20:34:00Z,G,0.22,29.7,78.4
2023-06-05T20:35:00Z,G,0.19,29.6,78.5
2023-06-05T20:36:00Z,G,0.23,29.6,78.5
2023-06-05T20:37:00Z,G,0.18,29.6,78.7
2023-06-05T20:38:00Z,G,0.19,29.6,78.7
2023-06-05T20:39:00Z,G,0.22,29.7,78.5
2023-06-05T20:40:00Z,G,0.22,29.7,78.4
2023-06-05T20:41:00Z,G,0.17,29.6,78.5
2023-06-05T20:42:00Z,G,0.17,29.6,78.6
2023-06-05T20:43:00Z,G,0.11,29.7,78.6
2023-06-05T20:44:00Z,G,0.08,29.7,78.5
2023-06-05T20:45:00Z,G,0.13,29.7,78.5
2023-06-05T20:46:00Z,G,0.12,29.7,78.5
2023-06-05T20:47:00Z,G,0.08,29.7,78.7
2023-06-05T20:48:00Z,G,0.1,29.7,78.5
2023-06-05T20:49:00Z,G,0.13,29.7,78.4
2023-06-05T20:50:00Z,G,0.1,29.7,78.6
2023-06-05T20:51:00Z,G,0.15,29.6,78.8
2023-06-05T20:52:00Z,G,0.15,29.6,79
2023-06-05T20:53:00Z,G,0.06,29.6,79.2
2023-06-05T20:54:00Z,G,0.13,29.6,79.2
2023-06-05T20:55:00Z,G,0.11,29.6,79
2023-06-05T20:56:00Z,G,0.11,29.6,79.1
2023-06-05T20:57:00Z,G,0.1,29.6,79.1
2023-06-05T20:58:00Z,G,0.06,29.6,79.2
2023-06-05T20:59:00Z,G,0.09,29.6,79.2
2023-06-05T21:00:00Z,G,0.16,29.7,79.1
2023-06-05T21:01:00Z,G,0.15,29.7,79
2023-06-05T21:02:00Z,G,0.13,29.7,79.1
2023-06-05T21:03:00Z,G,0.09,29.7,78.8
2023-06-05T21:04:00Z,G,0.06,29.7,79
2023-06-05T21:05:00Z,G,0.01,29.7,78.9
2023-06-05T21:06:00Z,G,0.06,29.7,78.8
2023-06-05T21:07:00Z,G,0.03,29.7,79
2023-06-05T21:08:00Z,G,0.01,29.7,79
2023-06-05T21:09:00Z,G,0.03,29.7,79.2
2023-06-05T21:10:00Z,G,0.05,29.7,79.1
2023-06-05T21:11:00Z,G,0.12,29.7,79.2
2023-06-05T21:12:00Z,G,0.1,29.7,79.2
2023-06-05T21:13:00Z,G,0.13,29.8,79
2023-06-05T21:14:00Z,G,0.16,29.8,78.6
2023-06-05T21:15:00Z,G,0.14,29.8,78.6
2023-06-05T21:16:00Z,G,0.13,29.7,78.1
2023-06-05T21:17:00Z,G,0.12,29.7,78.4
2023-06-05T21:18:00Z,G,0.06,29.7,78.8
2023-06-05T21:19:00Z,G,0.09,29.8,78.6
2023-06-05T21:20:00Z,G,0.18,29.7,78.6
2023-06-05T21:21:00Z,G,0.18,29.7,78.7
2023-06-05T21:22:00Z,G,0.12,29.7,78.8
2023-06-05T21:23:00Z,G,0.09,29.7,78.7
2023-06-05T21:24:00Z,G,0.07,29.7,78.7
2023-06-05T21:25:00Z,G,0.05,29.7,78.7
2023-06-05T21:26:00Z,G,0.09,29.7,78.8
2023-06-05T21:27:00Z,G,0.06,29.7,78.9
2023-06-05T21:28:00Z,G,0.09,29.7,78.9
2023-06-05T21:29:00Z,G,0.14,29.7,78.9
2023-06-05T21:30:00Z,G,0.15,29.7,79.1
2023-06-05T21:31:00Z,G,0.12,29.7,79
2023-06-05T21:32:00Z,G,0.1,29.7,79.3
2023-06-05T11:04:00Z,I,0.21,29.1,72.9
2023-06-05T11:05:00Z,I,0.29,29.1,73.1
2023-06-05T11:06:00Z,I,0.23,29.1,73.2
2023-06-05T11:07:00Z,I,0.28,29.2,72.8
2023-06-05T11:08:00Z,I,0.25,29.2,72.2
2023-06-05T11:09:00Z,I,0.21,29.2,72
2023-06-05T11:10:00Z,I,0.22,29.2,72.1
2023-06-05T11:11:00Z,I,0.21,29.2,72.2
2023-06-05T11:12:00Z,I,0.32,29.2,72.2
2023-06-05T11:13:00Z,I,0.3,29.3,72
2023-06-05T11:14:00Z,I,0.32,29.3,71.5
2023-06-05T11:15:00Z,I,0.26,29.3,71.6
2023-06-05T11:16:00Z,I,0.25,29.3,71.7
2023-06-05T11:17:00Z,I,0.34,29.3,71.9
2023-06-05T11:18:00Z,I,0.2,29.3,72.2
2023-06-05T11:19:00Z,I,0.32,29.4,72.1
2023-06-05T11:20:00Z,I,0.31,29.4,71.6
2023-06-05T11:21:00Z,I,0.33,29.3,70.8
2023-06-05T11:22:00Z,I,0.26,29.3,70.7
2023-06-05T11:23:00Z,I,0.3,29.3,70.5
2023-06-05T11:24:00Z,I,0.3,29.3,70.6
2023-06-05T11:25:00Z,I,0.38,29.3,70.1
2023-06-05T11:26:00Z,I,0.32,29.3,69.9
2023-06-05T11:27:00Z,I,0.27,29.3,70.2
2023-06-05T11:28:00Z,I,0.43,29.3,70.2
2023-06-05T11:29:00Z,I,0.36,29.3,70.2
2023-06-05T11:30:00Z,I,0.26,29.3,70.3
2023-06-05T11:31:00Z,I,0.26,29.3,70.5
2023-06-05T11:32:00Z,I,0.24,29.3,70.6
2023-06-05T11:33:00Z,I,0.3,29.3,70.6
2023-06-05T11:34:00Z,I,0.31,29.3,70.5
2023-06-05T11:35:00Z,I,0.19,29.3,70.7
2023-06-05T11:36:00Z,I,0.19,29.3,70.8
2023-06-05T11:37:00Z,I,0.24,29.3,70.8
2023-06-05T11:38:00Z,I,0.25,29.3,70.8
2023-06-05T11:39:00Z,I,0.26,29.3,70.8
2023-06-05T11:40:00Z,I,0.27,29.3,70.9
2023-06-05T11:41:00Z,I,0.22,29.4,71.4
2023-06-05T11:42:00Z,I,0.19,29.4,71.3
2023-06-05T11:43:00Z,I,0.23,29.5,71.3
2023-06-05T11:44:00Z,I,0.24,29.5,71.5
2023-06-05T11:45:00Z,I,0.28,29.4,71.6
2023-06-05T11:46:00Z,I,0.25,29.4,71.7
2023-06-05T11:47:00Z,I,0.27,29.4,71.8
2023-06-05T11:48:00Z,I,0.24,29.4,71.8
2023-06-05T11:49:00Z,I,0.28,29.4,72
2023-06-05T11:50:00Z,I,0.25,29.4,72.1
2023-06-05T11:51:00Z,I,0.25,29.4,72.3
2023-06-05T11:52:00Z,I,0.23,29.4,72.2
2023-06-05T11:53:00Z,I,0.25,29.4,72.3
2023-06-05T11:54:00Z,I,0.28,29.4,72.2
2023-06-05T11:55:00Z,I,0.24,29.4,72.3
2023-06-05T11:56:00Z,I,0.23,29.4,72.4
2023-06-05T11:57:00Z,I,0.28,29.4,72.3
2023-06-05T11:58:00Z,I,0.27,29.4,72.3
2023-06-05T11:59:00Z,I,0.25,29.4,72.3
2023-06-05T12:00:00Z,I,0.24,29.4,72.2
2023-06-05T12:01:00Z,I,0.27,29.4,72.1
2023-06-05T12:02:00Z,I,0.25,29.4,72.2
2023-06-05T12:03:00Z,I,0.21,29.4,72.2
2023-06-05T12:04:00Z,I,0.24,29.4,72.1
2023-06-05T12:05:00Z,I,0.18,29.4,72.4
2023-06-05T12:06:00Z,I,0.17,29.5,72.7
2023-06-05T12:07:00Z,I,0.12,29.5,72.8
2023-06-05T12:08:00Z,I,0.12,29.5,72.8
2023-06-05T12:09:00Z,I,0.16,29.6,73.1
2023-06-05T12:10:00Z,I,0.1,29.6,73.4
2023-06-05T12:11:00Z,I,0.14,29.6,73.7
2023-06-05T12:12:00Z,I,0.13,29.6,73.9
2023-06-05T12:13:00Z,I,0.09,29.6,74
2023-06-05T12:14:00Z,I,0.08,29.6,74.1
2023-06-05T12:15:00Z,I,0.11,29.6,74.1
2023-06-05T12:16:00Z,I,0.12,29.6,74.1
2023-06-05T12:17:00Z,I,0.14,29.7,74.3
2023-06-05T12:18:00Z,I,0.13,29.7,74.3
2023-06-05T12:19:00Z,I,0.15,29.7,74.3
2023-06-05T12:20:00Z,I,0.14,29.7,74.2
2023-06-05T12:21:00Z,I,0.11,29.7,74.2
2023-06-05T12:22:00Z,I,0.14,29.7,74.3
2023-06-05T12:23:00Z,I,0.14,29.7,74.4
2023-06-05T12:24:00Z,I,0.16,29.7,74.5
2023-06-05T12:25:00Z,I,0.14,29.7,74.6
2023-06-05T12:26:00Z,I,0.16,29.7,74.6
2023-06-05T12:27:00Z,I,0.16,29.7,74.6
2023-06-05T12:28:00Z,I,0.14,29.7,74.5
2023-06-05T12:29:00Z,I,0.28,29.7,74.5
2023-06-05T12:30:00Z,I,0.2,29.7,74.8
2023-06-05T12:31:00Z,I,0.19,29.7,74.6
2023-06-05T12:32:00Z,I,0.2,29.7,74.6
2023-06-05T12:33:00Z,I,0.2,29.7,74.6
2023-06-05T12:34:00Z,I,0.22,29.7,74.5
2023-06-05T12:35:00Z,I,0.18,29.7,74.4
2023-06-05T12:36:00Z,I,0.17,29.8,74.3
2023-06-05T12:37:00Z,I,0.08,29.8,74.3
2023-06-05T12:38:00Z,I,0.09,29.8,74.2
2023-06-05T12:39:00Z,I,0.04,29.8,74.1
2023-06-05T12:40:00Z,I,0.12,29.8,73.9
2023-06-05T12:41:00Z,I,0.14,29.8,73.6
2023-06-05T12:42:00Z,I,0.22,29.8,73.7
2023-06-05T12:43:00Z,I,0.17,29.8,73.6
2023-06-05T12:44:00Z,I,0.12,29.8,73.6
2023-06-05T12:45:00Z,I,0.15,29.8,73.6
2023-06-05T12:46:00Z,I,0.1,29.8,73.5
2023-06-05T12:47:00Z,I,0.15,29.8,73.3
2023-06-05T12:48:00Z,I,0.2,29.8,73.2
2023-06-05T12:49:00Z,I,0.2,29.8,73.2
2023-06-05T12:50:00Z,I,0.19,29.8,73.3
2023-06-05T12:51:00Z,I,0.17,29.8,73.3
2023-06-05T12:52:00Z,I,0.18,29.8,73.3
2023-06-05T12:53:00Z,I,0.22,29.8,73.2
2023-06-05T12:54:00Z,I,0.2,29.8,73.1
2023-06-05T12:55:00Z,I,0.19,29.8,73
2023-06-05T12:56:00Z,I,0.15,29.8,73.2
2023-06-05T12:57:00Z,I,0.11,29.8,73
2023-06-05T12:58:00Z,I,0.18,29.8,72.9
2023-06-05T12:59:00Z,I,0.19,29.8,72.6
2023-06-05T13:00:00Z,I,0.22,29.8,72.4
2023-06-05T13:01:00Z,I,0.11,29.8,72.3
2023-06-05T13:02:00Z,I,0.13,29.8,72.3
2023-06-05T13:03:00Z,I,0.14,29.8,72.3
2023-06-05T13:04:00Z,I,0.2,29.8,72.3
2023-06-05T13:05:00Z,I,0.22,29.8,72.4
2023-06-05T13:06:00Z,I,0.1,29.8,72.6
2023-06-05T13:07:00Z,I,0.12,29.8,72.6
2023-06-05T13:08:00Z,I,0.14,29.8,72.6
2023-06-05T13:09:00Z,I,0.19,29.8,72.6
2023-06-05T13:10:00Z,I,0.13,29.8,72.6
2023-06-05T13:11:00Z,I,0.24,29.8,72.4
2023-06-05T13:12:00Z,I,0.18,29.8,72.5
2023-06-05T13:13:00Z,I,0.1,29.9,72.6
2023-06-05T13:14:00Z,I,0.15,29.8,72.6
2023-06-05T13:15:00Z,I,0.13,29.9,72.7
2023-06-05T13:16:00Z,I,0.14,29.9,72.8
2023-06-05T13:17:00Z,I,0.17,29.9,72.8
2023-06-05T13:18:00Z,I,0.19,29.9,72.8
2023-06-05T13:19:00Z,I,0.17,29.9,72.8
2023-06-05T13:20:00Z,I,0.22,29.9,72.8
2023-06-05T13:21:00Z,I,0.15,29.9,72.8
2023-06-05T13:22:00Z,I,0.11,29.9,72.9
2023-06-05T13:23:00Z,I,0.13,29.9,73
2023-06-05T13:24:00Z,I,0.19,29.9,73
2023-06-05T13:25:00Z,I,0.14,29.9,72.9
2023-06-05T13:26:00Z,I,0.23,29.9,72.9
2023-06-05T13:27:00Z,I,0.16,29.9,72.8
2023-06-05T13:28:00Z,I,0.19,29.9,72.8
2023-06-05T13:29:00Z,I,0.13,29.9,72.9
2023-06-05T13:30:00Z,I,0.12,29.9,72.9
2023-06-05T13:31:00Z,I,0.18,29.9,72.9
2023-06-05T13:32:00Z,I,0.18,30,72.9
2023-06-05T13:33:00Z,I,0.2,30,73
2023-06-05T13:34:00Z,I,0.19,30,73.1
2023-06-05T13:35:00Z,I,0.15,30,73.2
2023-06-05T13:36:00Z,I,0.22,30,73.3
2023-06-05T13:37:00Z,I,0.24,30,73.3
2023-06-05T13:38:00Z,I,0.2,30,73.3
2023-06-05T13:39:00Z,I,0.21,30,73.3
2023-06-05T13:40:00Z,I,0.24,30,73.2
2023-06-05T13:41:00Z,I,0.18,29.9,73.3
2023-06-05T13:42:00Z,I,0.17,29.9,73.3
2023-06-05T13:43:00Z,I,0.16,29.9,73.4
2023-06-05T13:44:00Z,I,0.09,29.9,73.5
2023-06-05T13:45:00Z,I,0.16,30,73.5
2023-06-05T13:46:00Z,I,0.14,30,73.3
2023-06-05T13:47:00Z,I,0.15,30,73.3
2023-06-05T13:48:00Z,I,0.1,30,73.2
2023-06-05T13:49:00Z,I,0.08,30,73.2
2023-06-05T13:50:00Z,I,0.14,30,73.2
2023-06-05T13:51:00Z,I,0.18,30,72.9
2023-06-05T13:52:00Z,I,0.24,30,72.9
2023-06-05T13:53:00Z,I,0.16,30,73
2023-06-05T13:54:00Z,I,0.23,30,73.1
2023-06-05T13:55:00Z,I,0.15,30,73.2
2023-06-05T13:56:00Z,I,0.15,30,73.2
2023-06-05T13:57:00Z,I,0.18,30,73.1
2023-06-05T13:58:00Z,I,0.18,30,73
2023-06-05T13:59:00Z,I,0.21,30,72.8
2023-06-05T14:00:00Z,I,0.11,30,72.6
2023-06-05T14:01:00Z,I,0.18,30,72.5
2023-06-05T14:02:00Z,I,0.12,30,72.5
2023-06-05T14:03:00Z,I,0.11,30,72.4
2023-06-05T14:04:00Z,I,0.23,30,72.1
2023-06-05T14:05:00Z,I,0.17,30,71.9
2023-06-05T14:06:00Z,I,0.07,30.1,71.6
2023-06-05T14:07:00Z,I,0.11,30.1,71.3
2023-06-05T14:08:00Z,I,0.13,30.1,71.1
2023-06-05T14:09:00Z,I,0.13,30.1,71.2
2023-06-05T14:10:00Z,I,0.16,30.1,71.3
2023-06-05T14:11:00Z,I,0.1,30.1,71.5
2023-06-05T14:12:00Z,I,0.16,30.1,71.4
2023-06-05T14:13:00Z,I,0.25,30.1,71.1
2023-06-05T14:14:00Z,I,0.18,30.1,71.2
2023-06-05T14:15:00Z,I,0.11,30.1,71.4
2023-06-05T14:16:00Z,I,0.13,30.1,71.6
2023-06-05T14:17:00Z,I,0.16,30.1,71.7
2023-06-05T14:18:00Z,I,0.08,30.1,71.9
2023-06-05T14:19:00Z,I,0.09,30.1,71.9
2023-06-05T14:20:00Z,I,0.22,30.1,71.9
2023-06-05T14:21:00Z,I,0.16,30.1,72
2023-06-05T14:22:00Z,I,0.19,30.1,72.2
2023-06-05T14:23:00Z,I,0.16,30.1,72.4
2023-06-05T14:24:00Z,I,0.17,30.1,72.4
2023-06-05T14:25:00Z,I,0.14,30.1,72.3
2023-06-05T14:26:00Z,I,0.14,30.1,72.3
2023-06-05T14:27:00Z,I,0.11,30.1,72.5
2023-06-05T14:28:00Z,I,0.2,30.1,72.7
2023-06-05T14:29:00Z,I,0.15,30.1,72.7
2023-06-05T14:30:00Z,I,0.17,30.1,72.4
2023-06-05T14:31:00Z,I,0.14,30.1,72.4
2023-06-05T14:32:00Z,I,0.1,30.1,72.6
2023-06-05T14:33:00Z,I,0.15,30.1,72.8
2023-06-05T14:34:00Z,I,0.17,30.1,72.9
2023-06-05T14:35:00Z,I,0.18,30.1,73
2023-06-05T14:36:00Z,I,0.18,30.1,73
2023-06-05T14:37:00Z,I,0.21,30.1,73.1
2023-06-05T14:38:00Z,I,0.17,30.1,73.2
2023-06-05T14:39:00Z,I,0.18,30.1,72.8
2023-06-05T14:40:00Z,I,0.18,30.1,72.4
2023-06-05T14:41:00Z,I,0.24,30.1,72.5
2023-06-05T14:42:00Z,I,0.2,30.1,72.6
2023-06-05T14:43:00Z,I,0.23,30.1,72.6
2023-06-05T14:44:00Z,I,0.22,30.1,72.5
2023-06-05T14:45:00Z,I,0.19,30.1,72.2
2023-06-05T14:46:00Z,I,0.18,30.1,72.4
2023-06-05T14:47:00Z,I,0.18,30.1,72.5
2023-06-05T14:48:00Z,I,0.22,30.1,72.7
2023-06-05T14:49:00Z,I,0.19,30,72.7
2023-06-05T14:50:00Z,I,0.26,30,72.6
2023-06-05T14:51:00Z,I,0.22,30,72.6
2023-06-05T14:52:00Z,I,0.21,30,72.6
2023-06-05T14:53:00Z,I,0.25,30,72.4
2023-06-05T14:54:00Z,I,0.25,30,72.5
2023-06-05T14:55:00Z,I,0.27,30,72.5
2023-06-05T14:56:00Z,I,0.24,30,72.3
2023-06-05T14:57:00Z,I,0.26,30,72
2023-06-05T14:58:00Z,I,0.29,30,71.7
2023-06-05T14:59:00Z,I,0.27,30.1,71.6
2023-06-05T15:00:00Z,I,0.28,30.1,71.5
2023-06-05T15:01:00Z,I,0.25,30,71.5
2023-06-05T15:02:00Z,I,0.17,30.1,71.3
2023-06-05T15:03:00Z,I,0.24,30.1,71.1
2023-06-05T15:04:00Z,I,0.24,30.1,70.9
2023-06-05T15:05:00Z,I,0.2,30.1,70.8
2023-06-05T15:06:00Z,I,0.25,30.1,70.8
2023-06-05T15:07:00Z,I,0.26,30.1,70.5
2023-06-05T15:08:00Z,I,0.24,30.1,70.1
2023-06-05T15:09:00Z,I,0.22,30.1,69.8
2023-06-05T15:10:00Z,I,0.24,30.1,69.4
2023-06-05T15:11:00Z,I,0.19,30.1,69.3
2023-06-05T15:12:00Z,I,0.27,30.1,69.3
2023-06-05T15:13:00Z,I,0.21,30.1,69.1
2023-06-05T15:14:00Z,I,0.25,30.1,68.8
2023-06-05T15:15:00Z,I,0.21,30.1,68.5
2023-06-05T15:16:00Z,I,0.23,30.2,67.7
2023-06-05T15:17:00Z,I,0.21,30.1,67.2
2023-06-05T15:18:00Z,I,0.22,30.1,67.1
